Unnamed: 0,name,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Tkl,TklW_defense,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost_defense,Blocks,Sh,Pass,Int_defense,Tkl+Int,Clr,Err,Cmp,Att_passing,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Gls,G+A,G-PK,PK,xG,npxG,npxG+xAG,PrgC,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,SCA,SCA90,PassLive,PassDead,TO,Sh_gca,Fld_gca,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,GA_keepersadv,PKA_keepersadv,FK,CK,OG_keepersadv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_keepersadv,Att_keepersadv,Cmp%_keepersadv,Att (GK),Thr,Launch%,AvgLen,Att.1_keepersadv,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Att_passing_types,Live,Dead,FK_passing_types,TB,Sw,Crs_passing_types,TI,CK_passing_types,In,Out,Str,Cmp_passing_types,Off_passing_types,Blocks_passing_types,Sh_shooting,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK_shooting,npxG/Sh,G-xG,np:G-xG,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession,PrgDist_possession,1/3_possession,CPA,Mis,Dis,Rec,id,position,dateOfBirth,age,nationality,height,foot,joinedOn,signedFrom,contract,marketValue,status,Goal Threat,Chance Conversion,Link-Up Play,Shooting Accuracy,Penalty Box Presence,TIS
318,Caleb Ekuban,GHA,FW,Genoa,it  Serie A,30-353,1994.0,13.0,3.0,442.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,17.5,69.0,0.0,10.0,23.0,0.0,1.23,6.0,6.0,0.0,0.0,0.43,7.1,7.3,-0.2,-0.05,0.19,1.0,0.0,0.0,10.0,8.0,5.0,3.0,1.0,3.0,0.0,0.0,0.0,16.0,10.0,14.0,41.7,3.0,3.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,3.0,0.0,3.0,1.0,4.0,4.0,0.0,59.0,82.0,72.0,896.0,160.0,31.0,44.0,70.5,24.0,27.0,88.9,2.0,5.0,40.0,3.0,0.7,0.2,2.3,7.0,6.0,1.0,0.0,7.0,1.0,4.0,1.0,0.0,2.7,2.7,3.4,4.0,37.0,0.2,0.61,0.81,0.2,0.81,0.55,0.15,0.7,0.55,0.7,11.0,2.24,10.0,0.0,0.0,1.0,0.0,0.0,3.0,0.61,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,74.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,3.0,16.0,5.0,31.3,3.26,1.02,0.06,0.2,12.5,0.0,0.17,-1.7,-1.7,140.0,4.0,13.0,55.0,74.0,21.0,140.0,9.0,2.0,22.2,7.0,77.8,74.0,336.0,141.0,4.0,2.0,13.0,9.0,99.0,199953,Centre-Forward,1994-03-23,30,"['Ghana', 'Italy']",182.0,right,2021-08-10,Trabzonspor,2026-06-30,1500000.0,0,0.07111111111111111,0.00045679012345679014,0.42444444444444446,4.279999999999999,0.23333333333333334,4.206730769230769
321,Callum Wilson,ENG,"FW,MF",Newcastle Utd,eng  Premier League,33-012,1992.0,8.0,1.0,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.5,68.0,0.0,7.0,14.0,0.0,1.0,1.0,6.0,-5.0,-2.76,-3.3,1.1,2.9,-1.8,-0.97,-1.46,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,7.0,12.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,20.0,28.0,71.4,257.0,48.0,10.0,13.0,76.9,8.0,10.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,1.0,0.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,23.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,3.0,3.0,0.0,0.0,1.66,0.0,0.0,0.0,14.7,0.0,0.08,-0.2,-0.2,48.0,0.0,3.0,31.0,17.0,9.0,48.0,5.0,1.0,20.0,2.0,40.0,26.0,163.0,75.0,3.0,3.0,4.0,6.0,25.0,123682,Centre-Forward,1992-02-27,32,['England'],180.0,right,2020-09-07,AFC Bournemouth,2025-06-30,11000000.0,0,0.0044444444444444444,2.4691358024691357e-05,0.044444444444444446,1.66,0.1,4.196674311926605
323,Cameron Archer,ENG,FW,Southampton,eng  Premier League,23-233,2001.0,25.0,11.0,1159.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.0,46.0,72.0,0.0,14.0,26.0,2.0,0.24,8.0,28.0,-20.0,-1.55,0.3,12.5,31.8,-19.3,-1.5,-0.03,0.0,0.0,0.0,12.0,10.0,7.0,3.0,2.0,6.0,0.0,0.0,0.0,28.0,8.0,24.0,25.0,10.0,6.0,5.0,3.0,2.0,1.0,6.0,16.7,5.0,5.0,1.0,4.0,2.0,12.0,6.0,0.0,158.0,195.0,81.0,2113.0,292.0,101.0,117.0,86.3,44.0,49.0,89.8,5.0,8.0,62.5,0.0,0.3,0.6,-0.3,2.0,5.0,6.0,0.0,12.0,2.0,2.0,2.0,0.0,4.9,4.1,4.4,16.0,52.0,0.16,0.0,0.16,0.16,0.16,0.38,0.03,0.41,0.32,0.34,13.0,1.01,6.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,179.0,16.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,6.0,25.0,8.0,32.0,1.94,0.62,0.08,0.25,13.0,0.0,0.16,-2.9,-2.1,307.0,11.0,48.0,139.0,123.0,45.0,306.0,26.0,11.0,42.3,14.0,53.8,174.0,903.0,423.0,5.0,13.0,28.0,21.0,211.0,533662,Centre-Forward,2001-12-09,23,"['England', 'Jamaica']",175.0,right,2024-08-16,Aston Villa,2028-06-30,14000000.0,0,0.12222222222222222,0.0008518518518518519,0.6511111111111111,2.56,0.5,4.175
345,Carlos Vinícius,BRA,MF,Fulham,eng  Premier League,29-351,1995.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.2,0.0,0.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,-0.11,0.0,0.0,0.0,0.83,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.83,0.83,0.83,1.0,22.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,22.5,22.5,0.0,0.0,17.4,0.0,0.04,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,100.0,0.0,0.0,3.0,10.0,9.0,0.0,1.0,0.0,0.0,2.0,525287,Centre-Forward,1995-03-25,29,['Brazil'],190.0,left,2022-09-01,SL Benfica,2025-06-30,4000000.0,0,0.0,0.0,0.011111111111111112,45.0,0.022222222222222223,4.159824723247233
348,Casper Tengstedt,DEN,"FW,MF",Hellas Verona,it  Serie A,24-283,2000.0,21.0,18.0,1351.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,53.6,70.0,2.0,3.0,30.0,3.0,0.81,15.0,32.0,-17.0,-1.13,-0.13,14.5,24.2,-9.8,-0.65,-0.13,2.0,0.0,0.0,5.0,8.0,5.0,8.0,3.0,5.0,0.0,0.0,0.0,33.0,18.0,54.0,25.0,7.0,5.0,0.0,5.0,2.0,4.0,7.0,57.1,3.0,5.0,1.0,4.0,3.0,10.0,27.0,0.0,184.0,266.0,69.2,2653.0,470.0,97.0,124.0,78.2,60.0,80.0,75.0,12.0,26.0,46.2,1.0,0.9,1.1,0.1,11.0,9.0,8.0,1.0,26.0,6.0,7.0,5.0,1.0,5.2,4.4,5.3,28.0,78.0,0.4,0.07,0.47,0.33,0.4,0.34,0.06,0.4,0.29,0.35,23.0,1.53,16.0,0.0,1.0,4.0,2.0,0.0,3.0,0.2,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,236.0,29.0,0.0,2.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,184.0,1.0,17.0,36.0,10.0,27.8,2.4,0.67,0.14,0.5,14.3,0.0,0.12,0.8,0.6,413.0,28.0,43.0,183.0,192.0,54.0,412.0,24.0,9.0,37.5,13.0,54.2,211.0,1167.0,536.0,13.0,12.0,34.0,6.0,273.0,464598,Centre-Forward,2000-06-01,24,['Denmark'],184.0,right,2024-08-09,SL Benfica,2025-06-30,7000000.0,"Ankle sprain - Return expected on Feb 28, 2025",0.17333333333333334,0.0012592592592592594,0.9677777777777777,3.07,0.6,4.1524209486166015
364,Chris Wood,NZL,FW,Nott'ham Forest,eng  Premier League,33-094,1991.0,28.0,27.0,2265.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,81.0,89.9,83.0,8.0,1.0,28.0,0.0,1.82,42.0,29.0,13.0,0.52,0.87,31.0,29.2,1.8,0.07,0.19,1.0,0.0,0.0,19.0,18.0,21.0,1.0,4.0,4.0,0.0,0.0,0.0,34.0,75.0,108.0,41.0,4.0,4.0,1.0,1.0,2.0,1.0,8.0,12.5,7.0,10.0,6.0,4.0,4.0,8.0,18.0,1.0,249.0,378.0,65.9,3381.0,746.0,154.0,219.0,70.3,65.0,97.0,67.0,12.0,18.0,66.7,3.0,1.9,1.1,1.1,15.0,13.0,8.0,1.0,30.0,18.0,21.0,15.0,3.0,10.9,8.5,10.4,13.0,71.0,0.72,0.12,0.83,0.6,0.72,0.43,0.08,0.51,0.34,0.41,36.0,1.43,28.0,0.0,2.0,4.0,0.0,2.0,5.0,0.2,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,374.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,249.0,4.0,5.0,48.0,27.0,56.3,1.91,1.07,0.31,0.56,14.6,0.0,0.18,7.1,6.5,582.0,29.0,66.0,278.0,239.0,75.0,579.0,10.0,4.0,40.0,5.0,50.0,291.0,1048.0,411.0,8.0,5.0,58.0,21.0,439.0,108725,Centre-Forward,1991-12-07,33,['New Zealand'],191.0,right,2023-07-01,Newcastle United,2027-06-30,7000000.0,0,0.41555555555555557,0.003197530864197531,0.8899999999999999,2.98,0.8333333333333334,4.14
370,Christian Kouamé,CIV,"FW,MF",Fiorentina,it  Serie A,27-095,1997.0,18.0,5.0,622.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,24.7,74.0,1.0,13.0,19.0,3.0,1.78,10.0,1.0,9.0,1.3,1.11,9.2,5.1,4.0,0.59,0.54,1.0,0.0,0.0,13.0,14.0,2.0,6.0,2.0,8.0,0.0,0.0,0.0,20.0,29.0,19.0,60.4,13.0,8.0,4.0,4.0,5.0,0.0,3.0,0.0,3.0,3.0,1.0,2.0,2.0,15.0,10.0,0.0,137.0,197.0,69.5,2017.0,386.0,73.0,94.0,77.7,42.0,60.0,70.0,12.0,17.0,70.6,1.0,1.5,0.7,-0.5,9.0,10.0,4.0,1.0,16.0,0.0,1.0,0.0,0.0,1.1,1.1,2.5,7.0,46.0,0.0,0.14,0.14,0.0,0.14,0.15,0.21,0.37,0.15,0.37,22.0,3.19,18.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,188.0,7.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,137.0,2.0,4.0,11.0,1.0,9.1,1.59,0.14,0.0,0.0,14.3,0.0,0.1,-1.1,-1.1,286.0,10.0,28.0,127.0,132.0,35.0,286.0,20.0,7.0,35.0,11.0,55.0,151.0,713.0,288.0,6.0,3.0,17.0,13.0,205.0,337725,Centre-Forward,1997-12-06,27,"[""Cote d'Ivoire"", 'Italy']",185.0,right,2025-02-03,ACF Fiorentina,2025-06-30,7500000.0,0,0.024444444444444446,0.00013580246913580247,0.5633333333333334,1.73,0.3888888888888889,4.107909181636726
377,Christopher Nkunku,FRA,FW,Chelsea,eng  Premier League,27-117,1997.0,24.0,7.0,797.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,31.6,78.0,2.0,17.0,15.0,4.0,1.79,16.0,15.0,1.0,0.11,-0.72,20.4,14.7,5.7,0.64,0.06,2.0,0.0,0.0,13.0,10.0,2.0,4.0,7.0,6.0,0.0,0.0,0.0,26.0,14.0,18.0,43.8,8.0,6.0,0.0,4.0,4.0,3.0,4.0,75.0,1.0,8.0,2.0,6.0,7.0,15.0,8.0,0.0,264.0,295.0,89.5,3483.0,675.0,159.0,173.0,91.9,89.0,97.0,91.8,4.0,4.0,100.0,2.0,2.0,1.0,0.0,13.0,21.0,7.0,0.0,24.0,3.0,5.0,3.0,0.0,4.6,4.5,6.5,15.0,62.0,0.34,0.23,0.56,0.34,0.56,0.52,0.23,0.74,0.51,0.74,31.0,3.5,20.0,0.0,5.0,4.0,1.0,1.0,4.0,0.45,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,288.0,7.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,264.0,0.0,3.0,23.0,11.0,47.8,2.6,1.24,0.13,0.27,12.7,0.0,0.2,-1.6,-1.5,392.0,9.0,44.0,156.0,194.0,48.0,392.0,25.0,9.0,36.0,13.0,52.0,251.0,1239.0,546.0,12.0,12.0,13.0,13.0,312.0,344381,Centre-Forward,1997-11-14,27,"['France', 'DR Congo']",177.0,right,2023-07-01,RB Leipzig,2029-06-30,50000000.0,0,0.13444444444444445,0.0009382716049382715,0.7777777777777778,3.84,0.5333333333333333,4.094408665105386
381,Chuba Akpom,ENG,FW,Lille,fr  Ligue 1,29-153,1995.0,5.0,3.0,287.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,12.8,73.0,0.0,2.0,34.0,0.0,1.8,5.0,6.0,-1.0,-0.31,-0.96,5.5,5.4,0.1,0.04,-0.3,0.0,0.0,0.0,4.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,5.0,58.3,2.0,1.0,0.0,1.0,1.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,33.0,45.0,73.3,404.0,65.0,19.0,23.0,82.6,6.0,7.0,85.7,2.0,3.0,66.7,0.0,0.3,0.3,-0.3,3.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,2.2,1.4,1.8,1.0,17.0,0.63,0.0,0.63,0.63,0.63,0.7,0.1,0.8,0.45,0.55,8.0,2.51,4.0,0.0,1.0,2.0,1.0,0.0,1.0,0.31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,5.0,9.0,6.0,66.7,2.82,1.88,0.22,0.33,12.9,0.0,0.16,-0.2,0.6,73.0,3.0,10.0,29.0,35.0,17.0,72.0,6.0,3.0,50.0,2.0,33.3,34.0,166.0,44.0,2.0,1.0,6.0,1.0,50.0,197642,Centre-Forward,1995-10-09,29,"['England', 'Nigeria']",183.0,right,2025-02-02,Ajax Amsterdam,2025-06-30,8000000.0,0,0.06222222222222222,0.0005185185185185185,0.20333333333333334,4.699999999999999,0.18888888888888888,4.0811464088397775
400,Cristhian Stuani,URU,FW,Girona,es  La Liga,38-150,1986.0,21.0,1.0,535.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,25.0,22.0,77.0,0.0,20.0,23.0,6.0,1.38,14.0,8.0,6.0,1.01,1.53,10.9,8.1,2.7,0.46,0.72,2.0,0.0,0.0,16.0,2.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,7.0,9.0,8.0,52.9,4.0,4.0,1.0,3.0,0.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,4.0,8.0,5.0,0.0,55.0,78.0,70.5,695.0,67.0,35.0,43.0,81.4,16.0,26.0,61.5,1.0,2.0,50.0,2.0,0.4,0.3,1.6,5.0,0.0,2.0,0.0,4.0,5.0,7.0,2.0,3.0,5.8,3.6,4.0,1.0,18.0,0.84,0.34,1.18,0.34,0.67,0.98,0.07,1.05,0.6,0.67,11.0,1.85,7.0,0.0,1.0,3.0,0.0,0.0,3.0,0.51,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,69.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,55.0,0.0,1.0,18.0,8.0,44.4,3.03,1.35,0.11,0.25,13.3,0.0,0.2,-0.8,-1.6,133.0,5.0,15.0,49.0,69.0,35.0,130.0,4.0,2.0,50.0,2.0,50.0,49.0,168.0,34.0,0.0,1.0,12.0,3.0,81.0,59323,Centre-Forward,1986-10-12,38,"['Uruguay', 'Italy']",184.0,right,2017-07-21,Middlesbrough FC,2026-06-30,1200000.0,Team captain,0.16,0.000962962962962963,0.22555555555555556,4.38,0.3888888888888889,4.072897412199631
407,Cyle Larin,CAN,FW,Mallorca,es  La Liga,29-328,1995.0,23.0,16.0,1244.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,51.2,70.0,1.0,7.0,17.0,3.0,1.3,9.0,15.0,-6.0,-0.43,-0.36,16.0,14.0,2.1,0.15,0.34,4.0,0.0,0.0,21.0,24.0,18.0,3.0,1.0,3.0,1.0,0.0,0.0,33.0,39.0,64.0,37.9,7.0,3.0,1.0,2.0,4.0,1.0,5.0,20.0,4.0,11.0,3.0,8.0,1.0,8.0,10.0,0.0,151.0,224.0,67.4,1850.0,262.0,95.0,126.0,75.4,41.0,64.0,64.1,3.0,5.0,60.0,2.0,1.3,0.3,0.7,6.0,7.0,1.0,0.0,11.0,5.0,7.0,4.0,1.0,5.4,4.6,5.9,13.0,70.0,0.36,0.14,0.51,0.29,0.43,0.39,0.09,0.48,0.33,0.43,15.0,1.08,9.0,0.0,0.0,3.0,3.0,0.0,3.0,0.22,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,218.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,151.0,1.0,8.0,26.0,10.0,38.5,1.88,0.72,0.15,0.4,11.8,0.0,0.18,-0.4,-0.6,391.0,15.0,43.0,173.0,179.0,50.0,390.0,17.0,2.0,11.8,13.0,76.5,219.0,1152.0,381.0,11.0,6.0,44.0,42.0,303.0,343463,Centre-Forward,1995-04-17,29,"['Canada', 'Jamaica']",188.0,right,2023-08-03,Real Valladolid CF,2028-06-30,3500000.0,0,0.16666666666666666,0.0011604938271604938,0.7922222222222222,2.5999999999999996,0.5555555555555556,4.064417177914111
409,Cédric Bakambu,COD,FW,Betis,es  La Liga,33-334,1991.0,17.0,5.0,530.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,21.8,60.0,0.0,12.0,19.0,5.0,1.44,10.0,5.0,5.0,0.85,0.99,9.8,7.8,2.0,0.34,0.1,4.0,0.0,0.0,18.0,5.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0,15.0,10.0,22.0,31.3,3.0,2.0,0.0,3.0,0.0,1.0,5.0,20.0,4.0,7.0,1.0,6.0,0.0,3.0,4.0,0.0,58.0,89.0,65.2,680.0,136.0,41.0,56.0,73.2,12.0,23.0,52.2,1.0,1.0,100.0,2.0,0.6,0.7,1.4,8.0,8.0,4.0,0.0,9.0,1.0,3.0,1.0,0.0,2.3,2.3,2.8,6.0,34.0,0.17,0.34,0.51,0.17,0.51,0.39,0.1,0.48,0.39,0.48,9.0,1.53,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,85.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,4.0,19.0,8.0,42.1,3.23,1.36,0.05,0.13,13.4,0.0,0.12,-1.3,-1.3,156.0,5.0,10.0,62.0,84.0,26.0,156.0,5.0,1.0,20.0,3.0,60.0,78.0,320.0,163.0,2.0,6.0,15.0,9.0,112.0,127048,Centre-Forward,1991-04-11,33,"['DR Congo', 'France']",182.0,right,2024-02-01,Galatasaray,2026-06-30,1800000.0,0,0.06222222222222222,0.00040740740740740744,0.43000000000000005,4.59,0.28888888888888886,4.062944839857652
417,Damián Pizarro,CHI,FW,Udinese,it  Serie A,19-348,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950593,Centre-Forward,2005-03-28,19,['Chile'],187.0,right,2024-07-02,CSD Colo-Colo,2029-06-30,6500000.0,0,0.0,0.0,0.0,0.0,0.0,4.027034407427635
